experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-03-29 17:10:31,0.6932132123708723,0.8588014911199999,0.3861926679733333,294.36646797442836,340.55113834387197,0.2893333333333334,0.6623249368369579,0.8525131824999999,0.40026792268333333,294.36646797442836,340.55113834387197,0.13333333333333333,0.6278323138753573,0.8399709979166667,294.36646797442836,340.55113834387197,0.05,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12,80,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0080\summary.json,2026-03-29 17:17:10,0.6920266946554184,0.8225856319733333,0.45394040728,293.94439139194355,302.5825891561749,0.29066666666666674,0.6649383816619714,0.8137130196833333,0.4703074659166666,319.6163312091551,322.6193093360836,0.13166666666666665,0.639361859858036,0.7946709815833333,302.93896051454067,358.02778554794304,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0080\summary.json
arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12_distill_epochs200_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-03-29 17:23:49,0.6971581124067306,0.8318859812266666,0.4200887384266667,303.5813845140175,356.45080742681654,0.30133333333333334,0.6689967460930346,0.8238327574833335,0.43770252198333326,303.5813845140175,356.45080742681654,0.15333333333333338,0.6427006070812543,0.8078659875,303.5813845140175,356.45080742681654,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
arch_ablate_E1_wgw_light_h2_g1_d2,30,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0030\summary.json,2026-03-29 18:24:50,0.6774260496298473,0.8786750501066668,0.3636700865333334,,,0.23200000000000004,0.644766237239043,0.8763234967333332,0.3684386605,,,0.04833333333333333,0.6039011550446352,0.8560981654166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0030\summary.json
arch_ablate_E1_wgw_light_h2_g1_d2_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-29 18:28:30,0.6901902571121852,0.86976670016,0.3707063793066666,290.6418478854746,323.3167773606639,0.2773333333333334,0.6585833320518334,0.8647588456833333,0.3833359412166667,290.6418478854746,323.3167773606639,0.125,0.6255021457870802,0.8536311533333333,290.6418478854746,323.3167773606639,0.041666666666666664,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_ablate_E1_wgw_light_h2_g1_d2,40,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0040\summary.json,2026-03-29 18:29:49,0.678679006576538,0.88055521876,0.33190766552,,,0.23600000000000002,0.6447446191310883,0.8778801023333334,0.3393188338666667,,,0.06166666666666667,0.6104031826059024,0.8675792942499999,,,0.008333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0040\summary.json
arch_ablate_E1_wgw_light_h2_g1_d2_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-03-29 18:33:26,0.690504643201828,0.8495784952933333,0.38596594700000003,299.1692810089879,338.27305454914335,0.29333333333333333,0.6604183184107144,0.8423782850000002,0.4010219207999999,299.1692810089879,338.27305454914335,0.135,0.6295155930022399,0.834785632,299.1692810089879,338.27305454914335,0.025,G:\GitHub\Latent_Style\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
ca_pram_final_10_dim96_tok128,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_10_dim96_tok128\full_eval\summary_history.json,2026-03-28 21:33:06,,,,,,,0.6341389179726442,,0.0,297.2138610839844,305.6891209557136,0.03,0.5956288466850916,,297.1773223876953,318.50434985949585,0.016666666666666666,..\ca_pram_final_10_dim96_tok128\full_eval\epoch_0080\summary.json
ca_pram_final_10_dim96_tok128,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_10_dim96_tok128\full_eval\epoch_0080\summary.json,2026-03-28 21:33:04,0.6700536401669184,0.89435482332,0.0,266.9425405883789,279.5829006257467,0.21200000000000002,0.6341389179726442,0.8926959929166667,0.0,297.2138610839844,305.6891209557136,0.03,0.5956288466850916,0.8800571025,297.1773223876953,318.50434985949585,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_10_dim96_tok128\full_eval\epoch_0080\summary.json
ca_pram_final_11_dim128_tok128,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_11_dim128_tok128\full_eval\epoch_0040\summary.json,2026-03-28 20:42:54,0.6788207845687866,0.8951306283066667,0.3312056881466667,269.4275439453125,272.0244045599107,0.20533333333333334,0.6432607833544414,0.8936255571499998,0.3360634812333333,298.67270278930664,296.3352438701636,0.026666666666666665,0.6017019341389338,0.8900247336666667,295.8202705383301,314.13261838114676,0.016666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_11_dim128_tok128\full_eval\epoch_0040\summary.json
ca_pram_final_11_dim128_tok128,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_11_dim128_tok128\full_eval\epoch_0080\summary.json,2026-03-28 19:06:43,0.6935276718139649,0.8210674285200001,0.44327790276,283.59172454833987,301.40259884955816,0.2773333333333333,0.6667397888501485,0.8084707627166665,0.46138094685,312.12129669189454,325.64120688451567,0.11666666666666667,0.6380404961605867,0.7939565741666665,302.7901077270508,358.79556757545635,0.16666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_11_dim128_tok128\full_eval\epoch_0080\summary.json
ca_pram_final_12_base_ref,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_12_base_ref\full_eval\epoch_0040\summary.json,2026-03-28 20:54:32,0.6680914939244589,0.8913593398933335,0.32157402907999993,268.30556396484377,278.5884497895979,0.19599999999999998,0.6324050372838974,0.8900430708,0.32411678395,298.31783828735354,303.6267314791388,0.018333333333333333,0.5895899477104346,0.8871086881666667,299.7694396972656,316.25842954213374,0.0,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_12_base_ref\full_eval\epoch_0040\summary.json
ca_pram_final_12_base_ref,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_12_base_ref\full_eval\epoch_0080\summary.json,2026-03-28 19:11:07,0.6911785141626993,0.83103905264,0.4400083312933334,284.83299072265623,299.115195283539,0.27466666666666667,0.6628245667616526,0.8213972148000002,0.45600800865,311.508829498291,320.1668217858176,0.11666666666666665,0.6330411362151305,0.8001573669166666,303.0316505432129,361.0307712867494,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_12_base_ref\full_eval\epoch_0080\summary.json
ca_pram_final_1_lr4_id35_swd60_c5,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_1_lr4_id35_swd60_c5\full_eval\epoch_0040\summary.json,2026-03-28 18:52:29,0.6869929819107057,0.8517338645199999,0.4163309504666667,276.64229675292967,285.58125904316375,0.272,0.6570136094093322,0.8427892880833333,0.43009280913333336,306.51952133178713,309.9404754321006,0.10833333333333332,0.6325594494740168,0.801289446,295.9846649169922,343.1611179473953,0.175,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_1_lr4_id35_swd60_c5\full_eval\epoch_0040\summary.json
ca_pram_final_1_lr4_id35_swd60_c5,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_1_lr4_id35_swd60_c5\full_eval\epoch_0080\summary.json,2026-03-28 21:08:50,0.6923358106613159,0.8245464511066666,0.44988140044,283.8385189819336,296.4541221803278,0.2773333333333334,0.6647858813405036,0.8113035156166669,0.4700935208333332,313.95092926025393,320.85637796418695,0.11499999999999999,0.64240080366532,0.7677128792500001,300.5215606689453,355.7794512558158,0.175,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_1_lr4_id35_swd60_c5\full_eval\epoch_0080\summary.json
ca_pram_final_2_lr5_id30_swd80_c2,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_2_lr5_id30_swd80_c2\full_eval\epoch_0040\summary.json,2026-03-28 21:03:13,0.6729254146019618,0.8965736254800001,0.31650702146,265.59322357177734,278.0875329024169,0.2053333333333334,0.6376093409955501,0.8950372873000003,0.3206937038499999,295.7476036071777,304.9090990388272,0.02,0.5945025953153769,0.8890986463333335,296.7044677734375,317.06327856866284,0.0,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_2_lr5_id30_swd80_c2\full_eval\epoch_0040\summary.json
ca_pram_final_2_lr5_id30_swd80_c2,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_2_lr5_id30_swd80_c2\full_eval\epoch_0080\summary.json,2026-03-28 19:15:53,0.692586636821429,0.8188254386400001,0.4525143237733334,283.20292602539064,297.50673040466774,0.27066666666666667,0.6646901293098926,0.8038331823833333,0.4737111073666667,314.1247756958008,324.52541864952974,0.10499999999999998,0.6479581492642561,0.775006042,301.3818054199219,360.9123723950844,0.15,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_2_lr5_id30_swd80_c2\full_eval\epoch_0080\summary.json
ca_pram_final_3_lr6_id25_swd60_c5,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_3_lr6_id25_swd60_c5\full_eval\epoch_0040\summary.json,2026-03-28 19:20:25,0.685861006617546,0.8523639303466666,0.41585052292,276.38801544189454,287.5639870904856,0.27466666666666667,0.6554197316865127,0.8428681920499999,0.43000930979999996,306.3970611572266,312.89849793123665,0.11166666666666666,0.6285434102018674,0.8134608245833334,293.38854217529297,340.493439556382,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_3_lr6_id25_swd60_c5\full_eval\epoch_0040\summary.json
ca_pram_final_3_lr6_id25_swd60_c5,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_3_lr6_id25_swd60_c5\full_eval\epoch_0080\summary.json,2026-03-28 19:24:56,0.6945102042754492,0.8073142965733333,0.4636839628666667,281.78087493896487,305.91397481110175,0.2733333333333334,0.6680972129603229,0.7918893807166667,0.48555243975,310.3455924987793,330.889220206131,0.12,0.6486434857050578,0.7651655744166667,294.80356216430664,362.60900332869517,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_3_lr6_id25_swd60_c5\full_eval\epoch_0080\summary.json
ca_pram_final_4_lr8_id30_swd80_c2,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_4_lr8_id30_swd80_c2\full_eval\epoch_0040\summary.json,2026-03-28 19:29:29,0.6860588876406353,0.8509174646533333,0.4195552577866667,276.0085968017578,283.9421818558205,0.28400000000000003,0.6554852027694384,0.8418451098666667,0.4339845857833334,306.20078430175784,309.32171374630667,0.12333333333333334,0.632540104786555,0.8102945379166666,295.3716735839844,343.3583671742022,0.18333333333333332,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_4_lr8_id30_swd80_c2\full_eval\epoch_0040\summary.json
ca_pram_final_4_lr8_id30_swd80_c2,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_4_lr8_id30_swd80_c2\full_eval\epoch_0080\summary.json,2026-03-28 19:34:05,0.6928506106932957,0.8102007558400001,0.4645860583866666,285.2493041992187,304.8929166784749,0.27466666666666667,0.666002327054739,0.7942731689333334,0.48715164028333346,315.42959213256836,330.66836688730416,0.11333333333333333,0.6533482340474923,0.7542654950000001,306.4385108947754,373.5795703978814,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_4_lr8_id30_swd80_c2\full_eval\epoch_0080\summary.json
ca_pram_final_5_lr5_id15_swd120_c5,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_5_lr5_id15_swd120_c5\full_eval\epoch_0040\summary.json,2026-03-28 19:38:24,0.6864655999739965,0.8489860238666667,0.41495817738666657,275.18298278808595,282.8492399752179,0.28,0.6558774137993655,0.8408101065,0.42791578396666663,303.66233215332034,307.1898541413934,0.11166666666666666,0.6242146675785383,0.816093427,297.21720123291016,335.12314058390905,0.16666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_5_lr5_id15_swd120_c5\full_eval\epoch_0040\summary.json
ca_pram_final_5_lr5_id15_swd120_c5,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_5_lr5_id15_swd120_c5\full_eval\epoch_0080\summary.json,2026-03-28 19:42:56,0.6965701177517574,0.81368247772,0.45168696542666664,281.85524108886716,303.9153318366887,0.2826666666666667,0.669343687047561,0.7988181699166667,0.47050355443333347,309.59039001464845,327.2941941027876,0.12166666666666666,0.6457328403989473,0.7682518641666667,306.01551055908203,358.83203362913275,0.175,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_5_lr5_id15_swd120_c5\full_eval\epoch_0080\summary.json
ca_pram_final_6_lr5_id20_swd150_c10,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_6_lr5_id20_swd150_c10\full_eval\epoch_0040\summary.json,2026-03-28 19:47:18,0.6873663698037467,0.8482317054933334,0.4146095999466667,278.61972473144533,283.8074394235419,0.292,0.6573292003075283,0.8397626544166666,0.4282458577833334,307.24747772216796,307.2488947115592,0.1333333333333333,0.6262414783239365,0.8230539243333332,301.0811080932617,335.4181414505601,0.19166666666666665,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_6_lr5_id20_swd150_c10\full_eval\epoch_0040\summary.json
ca_pram_final_6_lr5_id20_swd150_c10,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_6_lr5_id20_swd150_c10\full_eval\epoch_0080\summary.json,2026-03-28 19:51:49,0.6952380299170811,0.8214253689733334,0.44698149109333335,281.3253936767578,300.76152908291385,0.27466666666666667,0.6683553280929724,0.8083308140666666,0.4661723211666667,309.75940628051757,325.67485864695857,0.11166666666666666,0.640734834720691,0.7783929275833332,305.8362007141113,364.1979989831404,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_6_lr5_id20_swd150_c10\full_eval\epoch_0080\summary.json
ca_pram_final_7_lr8_id15_swd120_c5,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_7_lr8_id15_swd120_c5\full_eval\epoch_0040\summary.json,2026-03-28 19:56:25,0.6871896947622299,0.8408072478799999,0.42307870050666674,282.45708984375,290.7927764367634,0.2733333333333334,0.659046033670505,0.8335860065,0.4370336029833334,310.54102325439453,313.1273015926596,0.11499999999999999,0.6301819518208504,0.8066129122500001,303.0415496826172,349.33898438831,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_7_lr8_id15_swd120_c5\full_eval\epoch_0040\summary.json
ca_pram_final_7_lr8_id15_swd120_c5,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_7_lr8_id15_swd120_c5\full_eval\epoch_0080\summary.json,2026-03-28 20:00:56,0.6942781536579133,0.8130646783466667,0.45158602924,281.37263732910156,302.74031575658506,0.2653333333333333,0.6683403791983922,0.7997912176166668,0.47060175101666674,308.7835266113281,326.44435181908614,0.10833333333333332,0.645892704029878,0.7781304303333333,303.88775634765625,368.2757772158252,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_7_lr8_id15_swd120_c5\full_eval\epoch_0080\summary.json
ca_pram_final_8_lr8_id20_swd150_c10,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_8_lr8_id20_swd150_c10\full_eval\epoch_0040\summary.json,2026-03-28 20:05:25,0.6866843416293462,0.8538303073333333,0.4166573568533333,278.05501434326175,285.37519993742495,0.2906666666666667,0.6564463624854884,0.84662219315,0.43113270796666664,307.7775375366211,309.2712698279835,0.13166666666666668,0.6282468199729919,0.8177693540833334,298.95055389404297,335.92631947210145,0.19999999999999998,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_8_lr8_id20_swd150_c10\full_eval\epoch_0040\summary.json
ca_pram_final_8_lr8_id20_swd150_c10,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_8_lr8_id20_swd150_c10\full_eval\epoch_0080\summary.json,2026-03-28 20:10:02,0.6913060851097106,0.8163041219333332,0.4536326836666666,285.705673828125,301.83372344093203,0.28,0.6645902567108471,0.8044203978500001,0.4723780523833332,314.2044075012207,324.67491134105364,0.12833333333333335,0.6449986855189006,0.7828000402499999,305.55900955200195,366.58302073969844,0.175,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_8_lr8_id20_swd150_c10\full_eval\epoch_0080\summary.json
ca_pram_final_9_dim128_tok64,40,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_9_dim128_tok64\full_eval\epoch_0040\summary.json,2026-03-28 20:14:05,0.6885003662109375,0.8427351812666666,0.4214976170133333,284.92823608398436,288.89391164078836,0.28,0.6591370288530985,0.8363341766833334,0.43363551725000005,312.6222862243652,309.2381010686731,0.12,0.6274633206427098,0.8201793838333333,298.84802627563477,335.98624404678196,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_9_dim128_tok64\full_eval\epoch_0040\summary.json
ca_pram_final_9_dim128_tok64,80,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_9_dim128_tok64\full_eval\epoch_0080\summary.json,2026-03-28 20:18:08,0.6953131239811579,0.8186903923333333,0.4558268690133333,285.6970980834961,306.1374784624737,0.2906666666666667,0.6683109856148561,0.80599309435,0.47593673416666665,313.74572830200196,329.51608216589335,0.14166666666666666,0.6424571471909682,0.7866250044166667,304.1617088317871,361.0065353284939,0.20833333333333334,G:\GitHub\Latent_Style\Cycle-NCE\ca_pram\ca_pram_final_9_dim128_tok64\full_eval\epoch_0080\summary.json
arch_1_pM_sC_dH,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0030\summary.json,2026-03-30 05:13:45,0.6845836673180262,0.8567964775733334,0.40089565644,,,0.288,0.6538053244849047,0.85201301505,0.4100917687500001,,,0.12333333333333336,0.6246332084139188,0.8366339474166666,,,0.15,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0030\summary.json
arch_1_pM_sC_dH_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:16:32,0.6894558022419612,0.8670897106666667,0.36972692958666664,,,0.3,0.6578688387572764,0.8628680678,0.3805161804,,,0.14833333333333334,0.627068688472112,0.8534968946666667,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_1_pM_sC_dH,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0060\summary.json,2026-03-30 05:16:58,0.6876699640353521,0.8417168576133334,0.4287220864933334,,,0.28933333333333333,0.6587901567916074,0.8360180842166667,0.44152038415000006,,,0.12833333333333335,0.6321284343798956,0.81674736,,,0.18333333333333332,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0060\summary.json
arch_1_pM_sC_dH_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:19:46,0.695001491745313,0.8494423494,0.39858905116000004,,,0.31066666666666665,0.6649598985413709,0.8432958787666666,0.4126180383833333,,,0.165,0.6377490883072217,0.8257363829166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_2_pM_sA_dL,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0030\summary.json,2026-03-30 05:20:11,0.6844758619467417,0.85714553076,0.3985354346933333,,,0.30133333333333334,0.6536482169230778,0.85240442965,0.4074899283833333,,,0.13333333333333336,0.6235349789261817,0.8297200174999999,,,0.16666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0030\summary.json
arch_2_pM_sA_dL_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:23:00,0.6882667403618495,0.8677790730000001,0.3672076793066667,,,0.304,0.6561339940130712,0.8632697792666667,0.37737443936666665,,,0.15,0.625736473997434,0.8467603325833334,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_2_pM_sA_dL,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0060\summary.json,2026-03-30 05:23:24,0.6893142121632895,0.8355806821066666,0.42746134354666665,,,0.28800000000000003,0.6607850322127342,0.8292052496,0.44032971748333327,,,0.12666666666666665,0.6334830939769744,0.8117940426666667,,,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0060\summary.json
arch_2_pM_sA_dL_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:26:18,0.6955439254045487,0.8449014725599998,0.39562002758666664,,,0.31466666666666665,0.6656000850101311,0.8386045648333333,0.40970172164999996,,,0.1683333333333333,0.6380215545495351,0.8252684824166668,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_3_pM_sC_dL,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0030\summary.json,2026-03-30 05:26:43,0.6839603475729625,0.8554466635466667,0.40114376383999995,,,0.292,0.6534204818805058,0.8514585555666667,0.4098474122833333,,,0.12999999999999998,0.6187001645565033,0.8437046099166667,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0030\summary.json
arch_3_pM_sC_dL_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:29:34,0.6890688205162684,0.8650842099333331,0.37098839914666665,,,0.30666666666666664,0.6570812158286571,0.8605363264166666,0.38132069211666664,,,0.15333333333333332,0.6216221153736115,0.8609497654166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_3_pM_sC_dL,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0060\summary.json,2026-03-30 05:29:59,0.6889934016466142,0.8411954356133333,0.42934986308,,,0.2853333333333333,0.659239243020614,0.8348678310166665,0.4422194786833333,,,0.12333333333333334,0.626422127832969,0.82459390225,,,0.14166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0060\summary.json
arch_3_pM_sC_dL_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:32:51,0.6951496255795161,0.8507318260933334,0.3969741061866667,,,0.3133333333333333,0.6644087571402391,0.84437249265,0.41053095893333336,,,0.1683333333333333,0.631905466814836,0.8445232333333332,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_4_pM_sA_dH,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0030\summary.json,2026-03-30 05:33:15,0.6839795922040938,0.8379584885600001,0.41814119609333333,,,0.28800000000000003,0.655012102375428,0.8328590259666667,0.4272637046333333,,,0.12166666666666666,0.6196929104626179,0.8273081844166668,,,0.14166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0030\summary.json
arch_4_pM_sA_dH_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:36:08,0.689894732872645,0.8463169278799998,0.39208033036,,,0.32266666666666666,0.659933875699838,0.8406788964499998,0.40213087644999995,,,0.18,0.6246556555231413,0.8444358524166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_4_pM_sA_dH,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0060\summary.json,2026-03-30 05:36:32,0.690101751923561,0.8211261768266667,0.44288358245333337,,,0.28400000000000003,0.662710017512242,0.8149959665000001,0.45549302061666663,,,0.12666666666666665,0.6303091329832872,0.81683308375,,,0.14166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0060\summary.json
